go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0044060,regulation of endocrine process,Ghrl,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Agt,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Agt,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Agt,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Agt,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Crhr1,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Crhr1,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Crhr1,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Crhr1,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Cyp2j5,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Cyp2j5,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Cyp2j5,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Cyp2j5,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Tspo,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Tspo,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Tspo,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Tspo,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044062,regulation of excretion,Uts2r,AGT,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Uts2r,ACE,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Agt,AGT,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Agt,ACE,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Comt,AGT,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Comt,ACE,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Ace,AGT,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044062,regulation of excretion,Ace,ACE,0.228635897864494,0.331376157812827,0.213123528779176
GO:0044065,regulation of respiratory system process,Fto,FTO,0.570261531258626,0.642870800190127,0.37037688354022
GO:0044090,positive regulation of vacuole organization,Snx30,GRN,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Snx30,PIP4K2A,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Snx30,SNX30,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Pip4k2a,GRN,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Pip4k2a,PIP4K2A,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Pip4k2a,SNX30,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Grn,GRN,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Grn,PIP4K2A,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044090,positive regulation of vacuole organization,Grn,SNX30,0.100409846612147,0.192262792516461,0.11837010323336
GO:0044154,histone H3-K14 acetylation,Brd1,BRD1,0.704942556231488,0.745815366747925,0.427454246567127
GO:0044241,lipid digestion,Ldlr,CD36,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Ldlr,ABCG8,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Ldlr,NPC1,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Ldlr,LDLR,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Abcg8,CD36,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Abcg8,ABCG8,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Abcg8,NPC1,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Abcg8,LDLR,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Cd36,CD36,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Cd36,ABCG8,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Cd36,NPC1,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Cd36,LDLR,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Npc1,CD36,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Npc1,ABCG8,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Npc1,NPC1,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044241,lipid digestion,Npc1,LDLR,0.0323732589797179,0.0854715363835406,0.0546447847945434
GO:0044247,cellular polysaccharide catabolic process,Ppp1r3b,PPP1R3B,0.677303105106231,0.72623550519367,0.412855895438812
GO:0044273,sulfur compound catabolic process,Idua,ACOT7,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Idua,BLMH,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Idua,TST,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Idua,SUCLG2,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Idua,IDUA,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Acot7,ACOT7,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Acot7,BLMH,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Acot7,TST,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Acot7,SUCLG2,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Acot7,IDUA,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Blmh,ACOT7,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Blmh,BLMH,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Blmh,TST,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Blmh,SUCLG2,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044273,sulfur compound catabolic process,Blmh,IDUA,0.121660236196168,0.213465266740084,0.121080026698905
GO:0044275,cellular carbohydrate catabolic process,Hsd11b1,PPP1R3B,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Hsd11b1,RPTOR,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Hsd11b1,TP53,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Hsd11b1,SORD,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Ppp1r3b,PPP1R3B,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Ppp1r3b,RPTOR,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Ppp1r3b,TP53,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Ppp1r3b,SORD,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Sord,PPP1R3B,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Sord,RPTOR,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Sord,TP53,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Sord,SORD,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Trp53,PPP1R3B,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Trp53,RPTOR,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Trp53,TP53,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Trp53,SORD,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Rptor,PPP1R3B,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Rptor,RPTOR,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Rptor,TP53,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044275,cellular carbohydrate catabolic process,Rptor,SORD,0.173949940698021,0.272891657315093,0.174388386737846
GO:0044320,cellular response to leptin stimulus,Pid1,LEPR,0.244646437183028,0.357654203102879,0.21437825332946
GO:0044320,cellular response to leptin stimulus,Pid1,PID1,0.244646437183028,0.357654203102879,0.21437825332946
GO:0044320,cellular response to leptin stimulus,Lepr,LEPR,0.244646437183028,0.357654203102879,0.21437825332946
GO:0044320,cellular response to leptin stimulus,Lepr,PID1,0.244646437183028,0.357654203102879,0.21437825332946
GO:0044321,response to leptin,Lrp2,LEPR,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Lrp2,PID1,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Lrp2,LRP2,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Pid1,LEPR,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Pid1,PID1,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Pid1,LRP2,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Lepr,LEPR,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Lepr,PID1,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044321,response to leptin,Lepr,LRP2,0.108125147842077,0.200854559739772,0.124123820089505
GO:0044331,cell-cell adhesion mediated by cadherin,Cdh1,VEGFA,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Cdh1,NOTCH1,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Cdh1,NOTCH4,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch1,VEGFA,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch1,NOTCH1,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch1,NOTCH4,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch4,VEGFA,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch4,NOTCH1,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Notch4,NOTCH4,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Vegfa,VEGFA,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Vegfa,NOTCH1,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044331,cell-cell adhesion mediated by cadherin,Vegfa,NOTCH4,0.141812934158844,0.23212443782245,0.150523665444065
GO:0044342,type B pancreatic cell proliferation,Serpinb1b,SERPINB1,0.426112141872225,0.45508761995055,0.299876975577833
GO:0044342,type B pancreatic cell proliferation,Igf1,SERPINB1,0.426112141872225,0.45508761995055,0.299876975577833
GO:0044342,type B pancreatic cell proliferation,Reg2,SERPINB1,0.426112141872225,0.45508761995055,0.299876975577833
GO:0044342,type B pancreatic cell proliferation,Serpinb1c,SERPINB1,0.426112141872225,0.45508761995055,0.299876975577833
GO:0044342,type B pancreatic cell proliferation,Serpinb1a,SERPINB1,0.426112141872225,0.45508761995055,0.299876975577833
GO:0044346,fibroblast apoptotic process,Btg1,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Btg1,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Btg1,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Btg1,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pmaip1,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pmaip1,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pmaip1,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pmaip1,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp3,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp3,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp3,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp3,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Trp53,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Trp53,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Trp53,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Trp53,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp12,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp12,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp12,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Casp12,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pik3cg,PIK3CG,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pik3cg,CASP3,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pik3cg,TP53,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044346,fibroblast apoptotic process,Pik3cg,BTG1,0.0410207937907806,0.0994070579792836,0.0656653743189317
GO:0044380,protein localization to cytoskeleton,Nup62,GSK3B,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Nup62,NUP62,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Nup62,MARK4,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Nup62,HTR2A,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Gsk3b,GSK3B,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Gsk3b,NUP62,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Gsk3b,MARK4,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Gsk3b,HTR2A,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Mark4,GSK3B,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Mark4,NUP62,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Mark4,MARK4,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Mark4,HTR2A,0.312439594527567,0.418822666857562,0.26161640517981
GO:0044380,protein localization to cytoskeleton,Cep63,GSK3B,0.312439594527567,0.418822666857562,0.26161640517981
